Year,Neighborhood,Case_Count,Median_Latitude,Median_Longitude
2020,Russian Hill,4331,37.79955292,-122.415162
2020,Seacliff,229,37.78391662,-122.48928833
2020,Sherwood Forest,99,37.73684667,-122.45416251
2020,Showplace Square,1147,37.76981013,-122.4057907
2020,Silver Terrace,4197,37.736613,-122.39781189
2020,South Beach,741,37.78140608,-122.39238683
2020,South of Market,15244,37.77726716,-122.40940205499999
2020,St. Francis Wood,43,37.73985894,-122.46374512
2020,St. Mary's Park,917,37.73400474,-122.4265753
2020,Stonestown,169,37.72590256,-122.47363295
2020,Sunnydale,299,37.70961761,-122.42017365
2020,Sunnyside,988,37.73000309,-122.4446605
2020,Sutro Heights,795,37.77704239,-122.50935547
2020,Telegraph Hill,618,37.80098724,-122.40498356
2020,Tenderloin,7882,37.78430176,-122.41461963
2020,Treasure Island,16,37.8243176,-122.371993965
2020,Union Street,2465,37.7988728,-122.43202041
2020,University Mound,1243,37.72878265,-122.41873169
2020,Upper Market,836,37.751371975,-122.44307651
2020,Visitacion Valley,2734,37.7125044,-122.40685683000001
2020,West Portal,385,37.74122098,-122.47016185
2020,Western Addition,4035,37.77887624,-122.43847858
2020,Westwood Highlands,14,37.73254585,-122.45529175
2020,Westwood Park,241,37.72438431,-122.45526037
2020,Yerba Buena Island,1,37.81189728,-122.36268616
2021,Alamo Square,1017,37.7757613,-122.434295
2021,Anza Vista,519,37.78091532,-122.44109709
2021,Apparel City,1329,37.73953636,-122.40538155
2021,Aquatic Park / Ft. Mason,307,37.80549622,-122.42324829
2021,Ashbury Heights,487,37.76427167,-122.44733629
2021,Balboa Terrace,32,37.730112105,-122.46671634500001
2021,Bayview,8741,37.73601036,-122.3898915
2021,Bernal Heights,3439,37.74240356,-122.4172835
2021,Bret Harte,1474,37.72079765,-122.39376714
2021,Buena Vista,1408,37.770422964999995,-122.44192884
2021,Candlestick Point SRA,369,37.71116257,-122.38916215
2021,Castro,2716,37.761834379999996,-122.43407511500001
2021,Cathedral Hill,4685,37.78293028,-122.42320558
2021,Cayuga,2249,37.72022049,-122.44107764
2021,Central Waterfront,1141,37.74951511,-122.3888592
2021,Chinatown,2942,37.79528603,-122.406590325
2021,Civic Center,4123,37.77825165,-122.4199459
2021,Clarendon Heights,312,37.75654582,-122.44623196500001
2021,Cole Valley,1301,37.76691375,-122.4499632
2021,Corona Heights,533,37.76296258,-122.43601226
2021,Cow Hollow,584,37.79831593,-122.44206425
2021,Crocker Amazon,1317,37.71199799,-122.44135603
2021,Diamond Heights,210,37.74345109,-122.438039645
2021,Dogpatch,614,37.760323400000004,-122.38970268
2021,Dolores Heights,3550,37.75566897,-122.42288971
2021,Downtown / Union Square,1469,37.7887394,-122.40755289
2021,Duboce Triangle,2517,37.76920772,-122.430666
2021,Eureka Valley,1529,37.75966481,-122.438125
2021,Excelsior,4282,37.72204553,-122.432265065
2021,Fairmount,428,37.739183409999995,-122.427287045
2021,Financial District,1339,37.79239905,-122.39995575
2021,Fisherman's Wharf,1108,37.80716324,-122.41551179
2021,Forest Hill,108,37.748738745,-122.46210496
2021,Forest Knolls,110,37.755707735,-122.45974414
2021,Glen Park,478,37.734462935,-122.43393628999999
2021,Golden Gate Heights,1149,37.75240984,-122.47302778
2021,Golden Gate Park,1571,37.77188492,-122.48003316
2021,Haight Ashbury,3036,37.770086039999995,-122.44758895000001
2021,Hayes Valley,3467,37.77640819,-122.42503577
2021,Holly Park,1288,37.737477760000004,-122.4239111
2021,Hunters Point,3479,37.72733244,-122.38314159
2021,India Basin,385,37.73677349,-122.37811279
2021,Ingleside,1828,37.721851415,-122.45600891
2021,Ingleside Terraces,160,37.725312215,-122.465319975
2021,Inner Richmond,8376,37.780782005000006,-122.46936035
2021,Inner Sunset,3042,37.76375198,-122.46725079
2021,Japantown,1682,37.7859992,-122.43094805
2021,Laguna Honda,95,37.7442948,-122.45697021
2021,Lake Street,700,37.784582605,-122.47883501999999
2021,Lakeshore,444,37.725296035,-122.489571185
2021,Laurel Heights / Jordan Park,940,37.78371272,-122.45122531999999
2021,Lincoln Park / Ft. Miley,40,37.78170395,-122.50037384
2021,Little Hollywood,447,37.7123182,-122.39945967
2021,Lone Mountain,1607,37.78021971,-122.45174469
2021,Lower Haight,3123,37.7733537,-122.4291948
2021,Lower Nob Hill,13381,37.78817842,-122.41617625
2021,Lower Pacific Heights,1753,37.7857934,-122.43877411
2021,Marina,3053,37.8012377,-122.43622779
2021,McLaren Park,98,37.71972719,-122.41327218
2021,Merced Heights,1624,37.714209415,-122.46641771
2021,Merced Manor,152,37.73235321,-122.47462455499999
2021,Midtown Terrace,110,37.748325550000004,-122.450133885
2021,Mint Hill,882,37.77159367,-122.42486195500001
2021,Miraloma Park,241,37.74034834,-122.45017242
2021,Mission,40623,37.75747563,-122.41907439
2021,Mission Bay,840,37.772010885,-122.39183807
2021,Mission Dolores,5123,37.7632828,-122.42509602
2021,Mission Terrace,2263,37.72928238,-122.43222635
2021,Monterey Heights,19,37.73278046,-122.46166167
2021,Mt. Davidson Manor,180,37.72588539,-122.46163064
2021,Nob Hill,5454,37.793074794999995,-122.415932445
2021,Noe Valley,2244,37.749447495,-122.42979485000001
2021,North Beach,3476,37.799818605,-122.40855583999999
2021,Northern Waterfront,404,37.7998342,-122.40057373
2021,Oceanview,2021,37.71490479,-122.45608267
2021,Outer Mission,1392,37.71057174,-122.4519577
2021,Outer Richmond,8560,37.77948328,-122.48777435
2021,Outer Sunset,7845,37.75759209,-122.498319
2021,Pacific Heights,2872,37.791783644999995,-122.42972624999999
2021,Panhandle,2293,37.77430939,-122.4437589
2021,Parkmerced,74,37.71469498,-122.47563961
2021,Parkside,2643,37.74250014,-122.48748951
2021,Parnassus Heights,394,37.76493073,-122.45438539
2021,Peralta Heights,370,37.7476288,-122.40738678
2021,Polk Gulch,3960,37.79320145,-122.42118066500001
2021,Portola,9849,37.72772117,-122.40533385
2021,Potrero Hill,4981,37.7531314,-122.40346167
2021,Presidio Heights,383,37.7874561,-122.4518721
2021,Presidio National Park,67,37.798145,-122.4679552
2021,Presidio Terrace,409,37.786037,-122.46485138
2021,Produce Market,1669,37.74314487,-122.40101552
2021,Rincon Hill,913,37.78661352,-122.39270833
2021,Russian Hill,3743,37.79989887,-122.41570889
2021,Seacliff,253,37.78384899,-122.48842621
2021,Sherwood Forest,103,37.73685134,-122.45494527
2021,Showplace Square,1522,37.7700597,-122.40558919
2021,Silver Terrace,3466,37.734843375,-122.39543524999999
2021,South Beach,740,37.7815627,-122.39208954
2021,South of Market,16816,37.777955590000005,-122.40894664
2021,St. Francis Wood,41,37.74004364,-122.46374512
2021,St. Mary's Park,914,37.7338808,-122.42659416999999
2021,Stonestown,159,37.72630953,-122.47419724
2021,Sunnydale,263,37.70969391,-122.42008209
2021,Sunnyside,748,37.731359479999995,-122.44458994499999
2021,Sutro Heights,481,37.77903366,-122.5062677
2021,Telegraph Hill,425,37.80089044,-122.4049917
2021,Tenderloin,10321,37.78420555,-122.41438171
2021,Treasure Island,16,37.82425755,-122.37062717
2021,Union Street,2226,37.7990161,-122.43220324
2021,University Mound,1092,37.72877448,-122.41822252
2021,Upper Market,613,37.75080416,-122.44302475
2021,Visitacion Valley,2104,37.712366564999996,-122.406825905
2021,West Portal,410,37.74065018,-122.469164785
2021,Western Addition,3466,37.77921056,-122.43755082
2021,Westwood Highlands,8,37.732506315,-122.45651245
2021,Westwood Park,223,37.72457123,-122.45661926
2021,Yerba Buena Island,3,37.81189728,-122.36551475
2022,Alamo Square,1142,37.775634014999994,-122.43440256
2022,Anza Vista,565,37.7807988,-122.4405832
2022,Apparel City,1219,37.7392737,-122.4050792
2022,Aquatic Park / Ft. Mason,298,37.80492015,-122.422197675
2022,Ashbury Heights,507,37.76422833,-122.44729383
2022,Balboa Terrace,39,37.7300138,-122.46694183
2022,Bayview,9928,37.732177289999996,-122.38900264
2022,Bernal Heights,4111,37.7416862,-122.41581661
2022,Bret Harte,2341,37.72097132,-122.39100985
2022,Buena Vista,1492,37.7701443,-122.44197315
2022,Candlestick Point SRA,446,37.71159994,-122.38828025000001
2022,Castro,2819,37.76187669,-122.43362286
2022,Cathedral Hill,4613,37.78268422,-122.4227909
2022,Cayuga,2698,37.718963529999996,-122.44053686
2022,Central Waterfront,1214,37.75002289,-122.38874054
2022,Chinatown,3425,37.7952415,-122.40646928
2022,Civic Center,5941,37.77831925,-122.42023252
2022,Clarendon Heights,311,37.75646816,-122.44470786
2022,Cole Valley,1451,37.76690342,-122.4499058
2022,Corona Heights,428,37.763269615,-122.43625
2022,Cow Hollow,620,37.798401165,-122.44241333
2022,Crocker Amazon,1537,37.71226167,-122.43788182
2022,Diamond Heights,218,37.743301009999996,-122.437960465
2022,Dogpatch,915,37.75990307,-122.38981378
2022,Dolores Heights,2573,37.75528878,-122.42306519
2022,Downtown / Union Square,1958,37.78812439,-122.407271225
2022,Duboce Triangle,2649,37.76914322,-122.4308487
2022,Eureka Valley,1529,37.75933838,-122.43811977
2022,Excelsior,4441,37.7211635,-122.4318433
2022,Fairmount,474,37.738936609999996,-122.42662816
2022,Financial District,1190,37.791704445,-122.39642240500001
2022,Fisherman's Wharf,866,37.806328315,-122.413757875
2022,Forest Hill,116,37.747975295,-122.46284431000001
2022,Forest Knolls,130,37.75475934,-122.45969185
2022,Glen Park,556,37.734011195,-122.433854705
2022,Golden Gate Heights,1126,37.75051895,-122.47135925
2022,Golden Gate Park,1539,37.77035333,-122.47886372
2022,Haight Ashbury,4893,37.77003588,-122.44738833
2022,Hayes Valley,4431,37.77643095,-122.4247757
2022,Holly Park,1199,37.73741082,-122.4237975
2022,Hunters Point,4022,37.72702857,-122.38289562
2022,India Basin,468,37.73298647,-122.37697985
2022,Ingleside,2047,37.72182209,-122.4553204
2022,Ingleside Terraces,152,37.725254129999996,-122.46333517
2022,Inner Richmond,8622,37.77890333,-122.46533
2022,Inner Sunset,2821,37.76318359,-122.46630859
2022,Japantown,1865,37.78517425,-122.43109008
2022,Laguna Honda,161,37.7442932,-122.4568474
2022,Lake Street,664,37.784485825,-122.48020538
2022,Lakeshore,574,37.715679030000004,-122.489511255
2022,Laurel Heights / Jordan Park,775,37.7832574,-122.4499108
2022,Lincoln Park / Ft. Miley,38,37.783229205,-122.50037384
2022,Little Hollywood,482,37.711675389999996,-122.39836614500001
2022,Lone Mountain,1558,37.777150545,-122.451306675
2022,Lower Haight,3139,37.7732089,-122.42914014
2022,Lower Nob Hill,13754,37.78808703,-122.41555610500001
2022,Lower Pacific Heights,1798,37.785100875,-122.435686285
2022,Marina,3100,37.800880175,-122.43562581500001
2022,McLaren Park,92,37.720155115,-122.412473395
2022,Merced Heights,1760,37.714056,-122.46683695
2022,Merced Manor,184,37.732278359999995,-122.474036445
2022,Midtown Terrace,123,37.74799185,-122.44877887
2022,Mint Hill,934,37.77150609500001,-122.42422528
2022,Miraloma Park,234,37.73993478,-122.44945627499999
2022,Mission,42606,37.75868335,-122.418328325
2022,Mission Bay,868,37.77184474,-122.39277902500001
2022,Mission Dolores,4968,37.76313399,-122.42387519
2022,Mission Terrace,1978,37.728813,-122.430940575
2022,Monterey Heights,22,37.734521869999995,-122.46157837
2022,Mt. Davidson Manor,230,37.725957005,-122.46133731
2022,Nob Hill,5035,37.7924026,-122.41563879
2022,Noe Valley,2177,37.74836789,-122.42924864
2022,North Beach,4070,37.799222005000004,-122.40822513
2022,Northern Waterfront,554,37.799654419999996,-122.400911365
2022,Oceanview,1943,37.7140853,-122.4551624
2022,Outer Mission,1713,37.71030771,-122.4505764
2022,Outer Richmond,8048,37.77890467,-122.487113
2022,Outer Sunset,9584,37.75784111,-122.488916555
2022,Pacific Heights,2717,37.79112336,-122.42757182
2022,Panhandle,3031,37.77416729,-122.44300172
2022,Parkmerced,92,37.714586780000005,-122.47445601499999
2022,Parkside,3093,37.7425979,-122.48415872
2022,Parnassus Heights,434,37.764544875,-122.45436432
2022,Peralta Heights,450,37.746400605000005,-122.40679763
2022,Polk Gulch,3658,37.792135204999994,-122.42068481
2022,Portola,8106,37.7265912,-122.40465006
2022,Potrero Hill,4257,37.75343333,-122.40316764
2022,Presidio Heights,358,37.7873552,-122.44898259
2022,Presidio National Park,80,37.799596745,-122.45625554
2022,Presidio Terrace,267,37.7855421,-122.4644545
2022,Produce Market,1210,37.7430434,-122.4003785
2022,Rincon Hill,717,37.78662789,-122.39138824
2022,Russian Hill,3606,37.799562449999996,-122.415010775
2022,Seacliff,278,37.78378949499999,-122.48849368
2022,Sherwood Forest,91,37.73707186,-122.4560973
2022,Showplace Square,1624,37.770164975,-122.4056576
2022,Silver Terrace,3947,37.73436551,-122.3943041
2022,South Beach,695,37.78155188,-122.3910932
2022,South of Market,17620,37.77761404,-122.40875922000001
2022,St. Francis Wood,37,37.7372359,-122.46462584
2022,St. Mary's Park,935,37.73352611,-122.426781
2022,Stonestown,200,37.72138947,-122.472558135
2022,Sunnydale,212,37.70919418,-122.418513305
2022,Sunnyside,763,37.73111505,-122.4444
2022,Sutro Heights,495,37.7789734,-122.50586344
2022,Telegraph Hill,523,37.8007198,-122.40456731
2022,Tenderloin,11048,37.783733,-122.414160055
2022,Treasure Island,9,37.82613217,-122.3705788
2022,Union Street,2109,37.7983414,-122.43046898
2022,University Mound,869,37.72862473,-122.41626486
2022,Upper Market,704,37.7500315,-122.4427518
2022,Visitacion Valley,2533,37.7118701,-122.4066923
2022,West Portal,437,37.73989999,-122.4679315
2022,Western Addition,4862,37.779460025,-122.43373026
2022,Westwood Highlands,18,37.731958545,-122.45754606
2022,Westwood Park,272,37.72426009,-122.456224865
2022,Yerba Buena Island,2,37.813223144999995,-122.371024355
2023,Alamo Square,2135,37.77587215,-122.43262977
2023,Anza Vista,945,37.78039888,-122.44215059
2023,Apparel City,961,37.73899549,-122.40457942
2023,Aquatic Park / Ft. Mason,1154,37.80525877,-122.42343097
2023,Ashbury Heights,926,37.76344258,-122.450422
2023,Balboa Terrace,121,37.73137705,-122.4685756
2023,Bayview,8187,37.73419843,-122.38807772
2023,Bernal Heights,5101,37.7412213,-122.41621389
2023,Bret Harte,1645,37.71999325,-122.39007225
2023,Buena Vista,1672,37.770081645000005,-122.439819445
2023,Candlestick Point SRA,326,37.711110935,-122.387985835
2023,Castro,3405,37.76143176,-122.43491804
2023,Cathedral Hill,5894,37.78250763,-122.4241254
2023,Cayuga,2679,37.71899869,-122.4411889
2023,Central Waterfront,1044,37.749852860000004,-122.389160455
2023,Chinatown,8246,37.79529878,-122.40700504
2023,Civic Center,5858,37.77819039,-122.419736855
2023,Clarendon Heights,351,37.75659295,-122.4451453
2023,Cole Valley,2107,37.76654037,-122.45016227
2023,Corona Heights,592,37.763379745,-122.43576963999999
2023,Cow Hollow,568,37.79689626,-122.439233995
2023,Crocker Amazon,2011,37.7103773,-122.438854
2023,Diamond Heights,226,37.74370322,-122.4381019
2023,Dogpatch,1042,37.76054138,-122.38913696
2023,Dolores Heights,2687,37.7551943,-122.4233177
2023,Downtown / Union Square,4741,37.78849207,-122.40635
2023,Duboce Triangle,3810,37.76830608,-122.431113885
2023,Eureka Valley,1673,37.75934634,-122.4372052
2023,Excelsior,5749,37.7213196,-122.43274033
2023,Fairmount,659,37.7383818,-122.42558017
2023,Financial District,6322,37.79220657,-122.39894928
2023,Fisherman's Wharf,2678,37.80689189,-122.4155949
2023,Forest Hill,355,37.74800336,-122.459147
2023,Forest Knolls,118,37.752612049999996,-122.4592627
2023,Glen Park,661,37.73410277,-122.4334686
2023,Golden Gate Heights,1253,37.74524849,-122.4703839
2023,Golden Gate Park,1516,37.766629455,-122.46587461499999
2023,Haight Ashbury,6251,37.76985761,-122.44834424
2023,Hayes Valley,4874,37.77623792,-122.42526816
2023,Holly Park,1681,37.73753625,-122.4238646
2023,Hunters Point,3042,37.726883325,-122.3829901
2023,India Basin,362,37.74102408,-122.3822708
2023,Ingleside,2460,37.721911425,-122.456140225
2023,Ingleside Terraces,157,37.72287181,-122.4629782
2023,Inner Richmond,14190,37.78054065,-122.46520314
2023,Inner Sunset,6266,37.76380887,-122.46633081
2023,Japantown,2312,37.78606228,-122.431365895
2023,Laguna Honda,211,37.7455661,-122.4565131
2023,Lake Street,755,37.7843377,-122.47969139
2023,Lakeshore,762,37.71295141,-122.486158035
2023,Laurel Heights / Jordan Park,2791,37.78485778,-122.45303373
2023,Lincoln Park / Ft. Miley,43,37.78346294,-122.50006631
2023,Little Hollywood,430,37.711145085,-122.39821931
2023,Lone Mountain,2809,37.77813379,-122.45315915
2023,Lower Haight,5218,37.77293435,-122.43056094
2023,Lower Nob Hill,15710,37.787999279999994,-122.41584305
2023,Lower Pacific Heights,3986,37.78520031,-122.43962587
2023,Marina,3577,37.80082159,-122.4316383
2023,McLaren Park,83,37.719103,-122.4127417
2023,Merced Heights,1817,37.7122381,-122.4671396
2023,Merced Manor,200,37.73185832,-122.47253358500001
2023,Midtown Terrace,107,37.7468153,-122.44718204
2023,Mint Hill,1069,37.77194206,-122.42550687
2023,Miraloma Park,549,37.74441484,-122.45307013
2023,Mission,45981,37.75849456,-122.41762008
2023,Mission Bay,1309,37.77189992,-122.392683
2023,Mission Dolores,4850,37.763337825,-122.423658355
2023,Mission Terrace,2566,37.72866499,-122.4302422
2023,Monterey Heights,14,37.73107796,-122.46067226
2023,Mt. Davidson Manor,276,37.725925625,-122.4626023
2023,Nob Hill,6949,37.79173666,-122.4146382
2023,Noe Valley,2902,37.74880972,-122.42949302
2023,North Beach,5459,37.79892101,-122.40809049
2023,Northern Waterfront,2431,37.80058952,-122.39922638
2023,Oceanview,1859,37.7138671,-122.45271651
2023,Outer Mission,1777,37.71026011,-122.4496976
2023,Outer Richmond,12592,37.7765302,-122.488236815
2023,Outer Sunset,17013,37.75660163,-122.48936108
2023,Pacific Heights,6135,37.79085182,-122.43274469
2023,Panhandle,4946,37.773908829999996,-122.444220605
2023,Parkmerced,110,37.71422713,-122.47478296
2023,Parkside,4141,37.74245358,-122.48337623
2023,Parnassus Heights,1074,37.765390069999995,-122.45441551
2023,Peralta Heights,429,37.74581333,-122.40598708
2023,Polk Gulch,4738,37.791724169999995,-122.42078337
2023,Portola,7773,37.72506111,-122.4036562
2023,Potrero Hill,5547,37.75309901,-122.40264885
2023,Presidio Heights,931,37.78709746,-122.44725561
2023,Presidio National Park,65,37.79683112,-122.4549185
2023,Presidio Terrace,578,37.78504434,-122.46481385
2023,Produce Market,983,37.7437722,-122.39979428
2023,Rincon Hill,1240,37.78708217,-122.39297457
2023,Russian Hill,5108,37.8004494,-122.4167048
2023,Seacliff,188,37.78408893,-122.48734643
2023,Sherwood Forest,76,37.73587592,-122.453772035
2023,Showplace Square,1284,37.76973849,-122.4058311
2023,Silver Terrace,2310,37.733675175,-122.392813135
2023,South Beach,2102,37.781054075,-122.39145069
2023,South of Market,23726,37.777263765,-122.40876761499999
2023,St. Francis Wood,77,37.73429769,-122.46464521
2023,St. Mary's Park,1853,37.73387168,-122.42605048
2023,Stonestown,311,37.72684157,-122.47432884
2023,Sunnydale,216,37.708857875,-122.416841
2023,Sunnyside,834,37.73113467,-122.444425255
2023,Sutro Heights,377,37.77736559,-122.50615089
2023,Telegraph Hill,701,37.80083094,-122.40459927
2023,Tenderloin,14597,37.78394705,-122.4144729
2023,Treasure Island,4,0.0,0.0
2023,Union Street,5002,37.79762804,-122.430936195
2023,University Mound,1083,37.7266151,-122.41626486
2023,Upper Market,634,37.7505144,-122.442872705
2023,Visitacion Valley,2677,37.71177972,-122.40616118
2023,West Portal,2115,37.73955209,-122.4673209
2023,Western Addition,7414,37.779333120000004,-122.433626895
2023,Westwood Highlands,12,37.732483425,-122.454628895
2023,Westwood Park,250,37.72419826,-122.456146125
2023,Yerba Buena Island,5,37.81129667,-122.36881333
2024,Alamo Square,373,37.7757222,-122.43358086
2024,Anza Vista,140,37.78039888,-122.44231913499999
2024,Apparel City,187,37.738412,-122.40549734
2024,Aquatic Park / Ft. Mason,156,37.80511497,-122.42212824
2024,Ashbury Heights,189,37.76344258,-122.44982833
2024,Balboa Terrace,45,37.73127,-122.46762714
2024,Bayview,1982,37.73217817,-122.38831032499999
2024,Bernal Heights,868,37.741249775,-122.41599245
2024,Bret Harte,358,37.71999407,-122.39182407
2024,Buena Vista,391,37.76949097,-122.44015364
2024,Candlestick Point SRA,68,37.71105788,-122.388990655
2024,Castro,553,37.76193935,-122.43491804
2024,Cathedral Hill,773,37.78254428,-122.42416745
2024,Cayuga,604,37.718661115,-122.441215605
2024,Central Waterfront,193,37.74575819,-122.38888002
2024,Chinatown,1480,37.79521932,-122.406951135
2024,Civic Center,1119,37.77858981,-122.41965459
2024,Clarendon Heights,95,37.75630733,-122.4451345
2024,Cole Valley,313,37.76653697,-122.45010965
2024,Corona Heights,114,37.763423925,-122.43602708
2024,Cow Hollow,129,37.79718142,-122.44043741
2024,Crocker Amazon,429,37.71018235,-122.43650116
2024,Diamond Heights,54,37.743475065,-122.43773924999999
2024,Dogpatch,139,37.75973344,-122.39022163
2024,Dolores Heights,463,37.75491436,-122.42392
2024,Downtown / Union Square,472,37.78746099,-122.40543465
2024,Duboce Triangle,721,37.76786529,-122.43140627
2024,Eureka Valley,313,37.75930483,-122.43717902
2024,Excelsior,1056,37.721664695,-122.43294188
2024,Fairmount,149,37.73811169,-122.42578783
2024,Financial District,897,37.79202888,-122.39968143
2024,Fisherman's Wharf,293,37.80678444,-122.4155949
2024,Forest Hill,93,37.74800336,-122.459147
2024,Forest Knolls,22,37.75192824,-122.459027735
2024,Glen Park,114,37.733643,-122.43251011000001
2024,Golden Gate Heights,306,37.743441805,-122.47037136
2024,Golden Gate Park,242,37.76642234,-122.45326577
2024,Haight Ashbury,943,37.76984339,-122.44868472
2024,Hayes Valley,993,37.7760965,-122.42554494
2024,Holly Park,261,37.737366,-122.4238646
2024,Hunters Point,498,37.726899335,-122.38287643
2024,India Basin,100,37.74236766,-122.38423923
2024,Ingleside,458,37.721892354999994,-122.45608552
2024,Ingleside Terraces,45,37.724186,-122.46524
2024,Inner Richmond,2633,37.779121,-122.46458875
2024,Inner Sunset,1150,37.76371747,-122.46633081
2024,Japantown,418,37.786064210000006,-122.43025581
2024,Laguna Honda,48,37.74304,-122.4573365
2024,Lake Street,110,37.78429980999999,-122.478683
2024,Lakeshore,142,37.71282422,-122.48509075000001
2024,Laurel Heights / Jordan Park,513,37.78564685,-122.45303373
2024,Lincoln Park / Ft. Miley,14,37.7838574,-122.50452946499999
2024,Little Hollywood,69,37.71231572,-122.398643
2024,Lone Mountain,614,37.77880212,-122.45315915
2024,Lower Haight,1065,37.77279186,-122.43044921
2024,Lower Nob Hill,2887,37.78780018,-122.41625618
2024,Lower Pacific Heights,601,37.78513732,-122.43954577
2024,Marina,628,37.800923510000004,-122.43306765
2024,McLaren Park,12,37.71601871,-122.411678635
2024,Merced Heights,373,37.71184031,-122.467163
2024,Merced Manor,49,37.7314456,-122.47214021
2024,Midtown Terrace,28,37.74762653,-122.447321975
2024,Mint Hill,233,37.77174042,-122.42471162
2024,Miraloma Park,115,37.74441484,-122.45307013
2024,Mission,6656,37.758637495,-122.41661424
2024,Mission Bay,259,37.77180875,-122.39330308
2024,Mission Dolores,950,37.763370865,-122.423412635
2024,Mission Terrace,490,37.729168,-122.4296069
2024,Monterey Heights,12,37.73065,-122.46014302500001
2024,Mt. Davidson Manor,61,37.7260601,-122.46273
2024,Nob Hill,1424,37.791834755,-122.414836025
2024,Noe Valley,476,37.74802251,-122.42963352000001
2024,North Beach,1078,37.798543795,-122.40819641
2024,Northern Waterfront,289,37.80058952,-122.39948468
2024,Oceanview,355,37.714092,-122.451202
2024,Outer Mission,354,37.71052137,-122.44830905
2024,Outer Richmond,2270,37.777518965,-122.4899634
2024,Outer Sunset,3456,37.757770355000005,-122.488706795
2024,Pacific Heights,999,37.79099649,-122.43017638
2024,Panhandle,998,37.77388,-122.44298162
2024,Parkmerced,24,37.71474851,-122.475615
2024,Parkside,916,37.742480695,-122.48212555500001
2024,Parnassus Heights,219,37.76549108,-122.45441551
2024,Peralta Heights,88,37.74543837,-122.406475135
2024,Polk Gulch,1109,37.79065121,-122.42054897
2024,Portola,1685,37.72512555,-122.40364742
2024,Potrero Hill,1120,37.75309901,-122.40242684500001
2024,Presidio Heights,177,37.78709746,-122.44725561
2024,Presidio National Park,21,37.7980618,-122.4530872
2024,Presidio Terrace,85,37.78504434,-122.46456799
2024,Produce Market,222,37.74436625,-122.400169495
2024,Rincon Hill,266,37.78731095,-122.39322699499999
2024,Russian Hill,1030,37.80011333,-122.41641295
2024,Seacliff,49,37.78411558,-122.48728946
2024,Sherwood Forest,10,0.0,0.0
2024,Showplace Square,324,37.76823599,-122.40557337999999
2024,Silver Terrace,388,37.733228874999995,-122.393649475
2024,South Beach,334,37.78166,-122.39103011
2024,South of Market,4660,37.777106965,-122.40927536
2024,St. Francis Wood,14,37.734039499999994,-122.46305608
2024,St. Mary's Park,211,37.733673,-122.42605048
2024,Stonestown,65,37.72548765,-122.473053
2024,Sunnydale,39,37.70943581,-122.4170647
2024,Sunnyside,217,37.730549,-122.44563979
2024,Sutro Heights,85,37.7771713,-122.50404743
2024,Telegraph Hill,116,37.800341419999995,-122.40419409500001
2024,Tenderloin,2868,37.783682815,-122.41419368
2024,Treasure Island,4,0.0,0.0
2024,Union Street,838,37.79762804,-122.43083747
2024,University Mound,180,37.725380825,-122.414151145
2024,Upper Market,131,37.752023,-122.44294077
2024,Visitacion Valley,716,37.71184009,-122.40657015
2024,West Portal,495,37.73955209,-122.4673209
2024,Western Addition,1323,37.77911862,-122.43389343
2024,Westwood Highlands,9,37.733624,-122.457146
2024,Westwood Park,57,37.72410177,-122.45610639
2024,Yerba Buena Island,2,37.809819235,-122.36625756000001
